,iso_id,year,pcGDP,growth_pcGDP,temp,precp,Pop
0,AFG,1961,1309.0,-0.012903404835907573,12.3,0.0569444392234324,10043000.0
1,AFG,1962,1302.0,-0.00536194314138605,12.0,-0.15132016138610016,10267000.0
2,AFG,1963,1298.0,-0.0030769255044793553,12.9,0.079660097388909,10501000.0
3,AFG,1964,1291.0,-0.005407506417392405,11.3,0.03312703892789681,10744000.0
4,AFG,1965,1290.0,-0.000774893490924633,12.2,0.15736140231583295,10998000.0
5,AFG,1966,1272.0,-0.014051753455650129,12.5,-0.08555309914803111,11262000.0
6,AFG,1967,1277.0,0.003923112132471651,11.9,0.15862770614466282,11538000.0
7,AFG,1968,1290.0,0.010128641323178478,12.0,0.09515164241901797,11825000.0
8,AFG,1969,1278.0,-0.009345862418237871,11.7,0.14640448291388708,12123000.0
9,AFG,1970,1272.0,-0.0047058910374122576,12.8,-0.293465895116535,12431000.0
10,AFG,1971,1237.0,-0.027901371507580208,12.7,-0.47340366055521343,12749000.0
11,AFG,1972,1007.0,-0.20571347967392484,10.8,0.24490060078738285,13079000.0
12,AFG,1973,1011.0,0.003964326301908905,12.3,-0.12107146605061825,13421000.0
13,AFG,1974,1039.0,0.02731877207875577,11.5,-0.041621244129675716,13772000.0
14,AFG,1975,1074.0,0.03313128396958298,11.8,0.03370076240892317,14132000.0
15,AFG,1976,1105.0,0.028455338883042636,11.8,0.1373965723064572,14501000.0
16,AFG,1977,1022.0,-0.07808384318820316,12.8,-0.03853386903142386,14880000.0
17,AFG,1978,1070.0,0.04589715669230188,12.4,-0.05563361725667004,15269000.0
18,AFG,1979,1023.0,-0.04491916150432562,12.4,0.07856390654195256,15556000.0
19,AFG,1980,1019.0,-0.003917732728901058,12.7,0.09515164241901797,15044000.0
20,AFG,1981,1144.0,0.11570913871701816,12.8,0.11807986622823208,13676000.0
21,AFG,1982,1270.0,0.10448600751289394,11.7,0.26147938253467107,12583000.0
22,AFG,1983,1347.0,0.058862996957726565,12.6,-0.020509858875938036,12439000.0
23,AFG,1984,1337.0,-0.00745159930842032,12.0,-0.15097515534507178,12769000.0
24,AFG,1985,1304.0,-0.02499183461534482,12.6,-0.26484210208069836,13120000.0
25,AFG,1986,1344.0,0.030213778596496432,12.1,0.015468452994904958,13126000.0
26,AFG,1987,1211.0,-0.1042037775300031,12.8,-0.012068446073048023,13056000.0
27,AFG,1988,1101.0,-0.09522760683041209,13.2,0.029677768477346156,13169000.0
28,AFG,1989,999.0,-0.09721935807412585,12.0,0.0016467361188396978,13503000.0
29,AFG,1990,963.0,-0.03670136685042813,12.9,0.09945735413023016,13568000.0
30,AFG,1991,881.1704385887347,-0.08880234419985289,12.3,0.27643886368127735,13672000.0
31,AFG,1992,843.8753488998832,-0.043246274786603145,12.1,0.2120952991664753,15023000.0
